"Subject" "Activity" "Domain" "Component" "Sensor" "Signal" "Stats" "Direction" "Value"
29 "STANDING" "Frequency" "Body" "Accelerometer" "Jerk_Magnitude" "STD" "" -0.99
29 "WALKING" "Frequency" "Body" "Accelerometer" "Jerk_Magnitude" "STD" "" -0.17
29 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerometer" "Jerk_Magnitude" "STD" "" -0.08
29 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerometer" "Jerk_Magnitude" "STD" "" -0.281
30 "LAYING" "Frequency" "Body" "Accelerometer" "Jerk_Magnitude" "STD" "" -0.968
30 "SITTING" "Frequency" "Body" "Accelerometer" "Jerk_Magnitude" "STD" "" -0.985
30 "STANDING" "Frequency" "Body" "Accelerometer" "Jerk_Magnitude" "STD" "" -0.947
30 "WALKING" "Frequency" "Body" "Accelerometer" "Jerk_Magnitude" "STD" "" -0.367
30 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerometer" "Jerk_Magnitude" "STD" "" -0.133
30 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerometer" "Jerk_Magnitude" "STD" "" -0.581
1 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.824
1 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.932
1 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.978
1 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.321
1 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.398
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.183
2 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.961
2 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.961
2 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.957
2 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.652
2 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.373
2 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.439
3 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.955
3 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.925
3 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.883
3 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.633
3 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.322
3 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.445
4 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.947
4 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.929
4 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.887
4 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.594
4 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.458
4 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.552
5 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.959
5 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.935
5 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.869
5 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.59
5 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.484
5 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.44
6 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.929
6 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.93
6 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.923
6 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.511
6 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.242
6 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.318
7 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.919
7 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.896
7 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.92
7 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.344
7 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.397
7 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.445
8 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.937
8 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.953
8 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.954
8 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.327
8 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.256
8 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.183
9 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.903
9 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.906
9 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.911
9 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.563
9 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.424
9 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.457
10 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.934
10 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.962
10 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.923
10 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.5
10 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.388
10 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.167
11 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.955
11 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.961
11 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.977
11 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.6
11 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.381
11 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.381
12 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.94
12 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.948
12 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.85
12 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.495
12 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.424
12 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.564
13 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.946
13 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.964
13 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.947
13 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.38
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.401
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.471
14 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.918
14 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.947
14 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.935
14 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.266
14 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.224
14 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" 0.237
15 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.924
15 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.963
15 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.929
15 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.482
15 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.349
15 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.309
16 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.959
16 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.939
16 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.964
16 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.721
16 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.48
16 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.532
17 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.96
17 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.975
17 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.977
17 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.615
17 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.429
17 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.496
18 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.981
18 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.981
18 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.959
18 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.669
18 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.534
18 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.533
19 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.957
19 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.95
19 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.937
19 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.142
19 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" 0.032
19 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.377
20 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.964
20 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.944
20 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.849
20 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.196
20 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.152
20 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.361
21 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.95
21 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.972
21 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.948
21 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.512
21 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.484
21 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.483
22 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.924
22 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.934
22 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.9
22 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.464
22 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.342
22 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.234
23 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.959
23 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.939
23 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.925
23 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.061
23 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.219
23 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.47
24 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.961
24 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.969
24 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.954
24 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.668
24 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.47
24 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.549
25 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.851
25 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.97
25 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.961
25 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.529
25 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.424
25 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.387
26 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.966
26 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.964
26 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.963
26 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.609
26 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.393
26 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.57
27 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.972
27 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.971
27 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.965
27 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.547
27 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.398
27 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.523
28 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.932
28 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.954
28 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.878
28 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.517
28 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.363
28 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.528
29 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.977
29 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.971
29 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.976
29 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.429
29 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.323
29 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.074
30 "LAYING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.953
30 "SITTING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.96
30 "STANDING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.889
30 "WALKING" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.332
30 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.252
30 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Magnitude" "STD" "" -0.151
1 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.933
1 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.987
1 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.995
1 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.382
1 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.392
1 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.694
2 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.989
2 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.99
2 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.978
2 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.558
2 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.344
2 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.622
3 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.983
3 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.977
3 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.957
3 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.549
3 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.625
3 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.74
4 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.983
4 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.976
4 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.966
4 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.758
4 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.685
4 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.794
5 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.983
5 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.971
5 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.946
5 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.456
5 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.487
5 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.572
6 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.956
6 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.951
6 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.952
6 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.408
6 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.146
6 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.456
7 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.969
7 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.975
7 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.972
7 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.084
7 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.354
7 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.704
8 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.972
8 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.986
8 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.982
8 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.581
8 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.263
8 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.576
9 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.952
9 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.966
9 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.965
9 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.624
9 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.485
9 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.788
10 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.961
10 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.991
10 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.965
10 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.518
10 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.545
10 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.671
11 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.984
11 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.986
11 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.992
11 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.774
11 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.714
11 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.822
12 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.962
12 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.979
12 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.963
12 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.565
12 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.487
12 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.733
13 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.973
13 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.991
13 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.976
13 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.349
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.343
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.712
14 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.964
14 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.987
14 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.966
14 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.656
14 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.357
14 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.565
15 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.973
15 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.99
15 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.98
15 "WALKING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.654
15 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.593
15 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.793
16 "LAYING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.988
16 "SITTING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.988
16 "STANDING" "Frequency" "Body" "Gyroscope" "Jerk_Magnitude" "STD" "" -0.991
